resource_state,athlete,name,distance,moving_time,elapsed_time,total_elevation_gain,type,workout_type,id,external_id,upload_id,start_date,start_date_local,timezone,utc_offset,start_latlng,end_latlng,location_city,location_state,location_country,start_latitude,start_longitude,achievement_count,kudos_count,comment_count,athlete_count,photo_count,map,trainer,commute,manual,private,visibility,flagged,gear_id,from_accepted_tag,upload_id_str,average_speed,max_speed,average_cadence,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,pr_count,total_photo_count,has_kudoed,suffer_score,description,calories,perceived_exertion,prefer_perceived_exertion,segment_efforts,splits_metric,splits_standard,laps,best_efforts,gear,photos,device_name,embed_token,similar_activities,available_zones
3,"{""id"":17349694,""resource_state"":1}","This was sorta dumb/a failure - oh well, onto the next",5015.8,1632,1632,6,Run,0,4099478701,garmin_push_5578155485,4386704287,2020-09-22T23:52:47Z,2020-09-22T19:52:47Z,(GMT-05:00) America/Toronto,-14400,"[43.199352,-79.229164]","[43.199311,-79.229273]",,,,43.199352,-79.229164,1,6,0,1,0,"{""id"":""a4099478701"",""polyline"":""}jtfGhmqbNKYOo@OUMAOBy@JUHI?GISm@Q}@]uBQwCIa@YIs@Bk@\\]^]FKMSAYVUNi@N]BaEBeAC}@?kAOSKc@EuAA}@Le@PYHyAXe@PM?KIm@cAcAm@{Ae@oAYa@EQGeAg@_@II?ID?TL`Bd@dClAdFdAhFlAdFb@nBNV~@AdBBf@?b@BtAGbBJ`@Ad@Gt@ClA@nA?hDOv@@dAQzAI^B\\?d@Et@F\\Cb@Fz@D^IVAh@Bb@M^Ch@?h@FjA?jAJ`@GTKBGBe@Co@S{@My@c@aBOc@[aBa@{AMSQA_DToATYBOMKY]k@Uw@Wc@e@?yAL_BJsBAiCHk@Ec@AuBOyAAyAGY@c@LwAp@a@Pc@TADBRf@rBhArFLr@JfBXVl@Nb@Pj@Hx@Ar@Nj@Ct@?f@Hf@Bx@EtAH^IpBGf@E\\Id@E|@FXCPMTCbAHb@Mj@D^?h@Gh@?l@Fj@CFEBQEq@QmAOk@]iA[{ASa@G_@"",""resource_state"":3,""summary_polyline"":""}jtfGhmqbNKYOo@OUMAOBy@JUHI?GISm@Q}@]uBQwCIa@YIs@Bk@\\]^]FKMSAYVUNi@N]BaEBeAC}@?kAOSKc@EuAA}@Le@PYHyAXe@PM?KIm@cAcAm@{Ae@oAYa@EQGeAg@_@II?ID?TL`Bd@dClAdFdAhFlAdFb@nBNV~@AdBBf@?b@BtAGbBJ`@Ad@Gt@ClA@nA?hDOv@@dAQzAI^B\\?d@Et@F\\Cb@Fz@D^IVAh@Bb@M^Ch@?h@FjA?jAJ`@GTKBGBe@Co@S{@My@c@aBOc@[aBa@{AMSQA_DToATYBOMKY]k@Uw@Wc@e@?yAL_BJsBAiCHk@Ec@AuBOyAAyAGY@c@LwAp@a@Pc@TADBRf@rBhArFLr@JfBXVl@Nb@Pj@Hx@Ar@Nj@Ct@?f@Hf@Bx@EtAH^IpBGf@E\\Id@E|@FXCPMTCbAHb@Mj@D^?h@Gh@?l@Fj@CFEBQEq@QmAOk@]iA[{ASa@G_@""}",,,,,everyone,,g6838775,,4386704287,3.073,4.8,80.1,1,148.3,162,,1,84.2,77,0,0,,34,"Had a 10k pacing workout planned but the legs were feeling real heavy so I just called it quits which I very shortly after regretted. Maybe I’ll give it another shot tomorrow.
-
Also my watch glitched out, the 2 segments were right after each other & I never slowed down, seeing that happen definitely added discouragement (dumb reason)
Really hoping the gps glitch is just a one-off",413,,,"[{""id"":2743643761436514300,""resource_state"":2,""name"":""Strathcona Sprint"",""activity"":{""id"":4099478701,""resource_state"":1},""athlete"":{""id"":17349694,""resource_state"":1},""elapsed_time"":165,""moving_time"":165,""start_date"":""2020-09-23T00:10:56Z"",""start_date_local"":""2020-09-22T20:10:56Z"",""distance"":620.8,""start_index"":260,""end_index"":300,""average_cadence"":82.5,""average_heartrate"":157.4,""max_heartrate"":160,""segment"":{""id"":24085484,""resource_state"":2,""name"":""Strathcona Sprint"",""activity_type"":""Run"",""distance"":620.8,""average_grade"":-0.1,""maximum_grade"":1.2,""elevation_high"":87.6,""elevation_low"":85.8,""start_latlng"":[43.200618,-79.22798],""end_latlng"":[43.20608,-79.228483],""elevation_profile"":null,""start_latitude"":43.200618,""start_longitude"":-79.22798,""end_latitude"":43.20608,""end_longitude"":-79.228483,""climb_category"":0,""city"":""St. Catharines"",""state"":""Ontario"",""country"":""Canada"",""private"":false,""hazardous"":false,""starred"":false},""pr_rank"":null,""achievements"":[{""type_id"":2,""type"":""overall"",""rank"":4}],""kom_rank"":4,""hidden"":false},{""id"":2743643761434814500,""resource_state"":2,""name"":""Coastin' on Costen"",""activity"":{""id"":4099478701,""resource_state"":1},""athlete"":{""id"":17349694,""resource_state"":1},""elapsed_time"":80,""moving_time"":80,""start_date"":""2020-09-23T00:13:41Z"",""start_date_local"":""2020-09-22T20:13:41Z"",""distance"":250.1,""start_index"":300,""end_index"":317,""average_cadence"":83.3,""average_heartrate"":155.8,""max_heartrate"":162,""segment"":{""id"":19409229,""resource_state"":2,""name"":""Coastin' on Costen"",""activity_type"":""Run"",""distance"":250.1,""average_grade"":0.1,""maximum_grade"":1.7,""elevation_high"":86,""elevation_low"":84.4,""start_latlng"":[43.206072,-79.228484],""end_latlng"":[43.205258,-79.231325],""elevation_profile"":null,""start_latitude"":43.206072,""start_longitude"":-79.228484,""end_latitude"":43.205258,""end_longitude"":-79.231325,""climb_category"":0,""city"":""St. Catharines"",""state"":""Ontario"",""country"":""Canada"",""private"":false,""hazardous"":false,""starred"":false},""pr_rank"":null,""achievements"":[],""kom_rank"":null,""hidden"":false}]","[{""distance"":1001.9,""elapsed_time"":343,""elevation_difference"":-5.4,""moving_time"":343,""split"":1,""average_speed"":2.92,""average_grade_adjusted_speed"":2.9,""average_heartrate"":131.71929824561403,""pace_zone"":0},{""distance"":998.7,""elapsed_time"":356,""elevation_difference"":3.2,""moving_time"":356,""split"":2,""average_speed"":2.81,""average_grade_adjusted_speed"":2.84,""average_heartrate"":147.22752808988764,""pace_zone"":0},{""distance"":999.6,""elapsed_time"":329,""elevation_difference"":2,""moving_time"":329,""split"":3,""average_speed"":3.04,""average_grade_adjusted_speed"":3.05,""average_heartrate"":151.50455927051672,""pace_zone"":0},{""distance"":1002.1,""elapsed_time"":277,""elevation_difference"":-2,""moving_time"":277,""split"":4,""average_speed"":3.62,""average_grade_adjusted_speed"":3.61,""average_heartrate"":156.93140794223828,""pace_zone"":0},{""distance"":999.8,""elapsed_time"":321,""elevation_difference"":2.6,""moving_time"":321,""split"":5,""average_speed"":3.11,""average_grade_adjusted_speed"":3.13,""average_heartrate"":156.42056074766356,""pace_zone"":0},{""distance"":13.7,""elapsed_time"":6,""elevation_difference"":0.2,""moving_time"":6,""split"":6,""average_speed"":2.28,""average_grade_adjusted_speed"":2.33,""average_heartrate"":151.33333333333334,""pace_zone"":0}]","[{""distance"":1613.2,""elapsed_time"":564,""elevation_difference"":-3.4,""moving_time"":564,""split"":1,""average_speed"":2.86,""average_grade_adjusted_speed"":2.87,""average_heartrate"":137.06749555950267,""pace_zone"":0},{""distance"":1608.6,""elapsed_time"":519,""elevation_difference"":2.4,""moving_time"":519,""split"":2,""average_speed"":3.1,""average_grade_adjusted_speed"":3.11,""average_heartrate"":152.0038535645472,""pace_zone"":0},{""distance"":1607.5,""elapsed_time"":484,""elevation_difference"":1.6,""moving_time"":484,""split"":3,""average_speed"":3.32,""average_grade_adjusted_speed"":3.33,""average_heartrate"":156.6404958677686,""pace_zone"":0},{""distance"":186.5,""elapsed_time"":65,""elevation_difference"":0,""moving_time"":65,""split"":4,""average_speed"":2.87,""average_grade_adjusted_speed"":2.87,""average_heartrate"":154.1846153846154,""pace_zone"":0}]","[{""id"":13427272788,""resource_state"":2,""name"":""Lap 1"",""activity"":{""id"":4099478701,""resource_state"":1},""athlete"":{""id"":17349694,""resource_state"":1},""elapsed_time"":342,""moving_time"":342,""start_date"":""2020-09-22T23:52:47Z"",""start_date_local"":""2020-09-22T19:52:47Z"",""distance"":1000,""start_index"":0,""end_index"":87,""total_elevation_gain"":0,""average_speed"":2.92,""max_speed"":3.6,""average_cadence"":78.2,""average_heartrate"":131.7,""max_heartrate"":147,""lap_index"":1,""split"":1,""pace_zone"":0},{""id"":13427272789,""resource_state"":2,""name"":""Lap 2"",""activity"":{""id"":4099478701,""resource_state"":1},""athlete"":{""id"":17349694,""resource_state"":1},""elapsed_time"":356,""moving_time"":356,""start_date"":""2020-09-22T23:58:36Z"",""start_date_local"":""2020-09-22T19:58:36Z"",""distance"":1000,""start_index"":88,""end_index"":168,""total_elevation_gain"":2,""average_speed"":2.81,""max_speed"":4,""average_cadence"":79.2,""average_heartrate"":147.3,""max_heartrate"":156,""lap_index"":2,""split"":2,""pace_zone"":0},{""id"":13427272790,""resource_state"":2,""name"":""Lap 3"",""activity"":{""id"":4099478701,""resource_state"":1},""athlete"":{""id"":17349694,""resource_state"":1},""elapsed_time"":329,""moving_time"":329,""start_date"":""2020-09-23T00:04:28Z"",""start_date_local"":""2020-09-22T20:04:28Z"",""distance"":1000,""start_index"":169,""end_index"":241,""total_elevation_gain"":2,""average_speed"":3.04,""max_speed"":3.9,""average_cadence"":79.9,""average_heartrate"":151.5,""max_heartrate"":161,""lap_index"":3,""split"":3,""pace_zone"":0},{""id"":13427272791,""resource_state"":2,""name"":""Lap 4"",""activity"":{""id"":4099478701,""resource_state"":1},""athlete"":{""id"":17349694,""resource_state"":1},""elapsed_time"":276,""moving_time"":276,""start_date"":""2020-09-23T00:09:58Z"",""start_date_local"":""2020-09-22T20:09:58Z"",""distance"":1000,""start_index"":242,""end_index"":310,""total_elevation_gain"":0,""average_speed"":3.62,""max_speed"":4.8,""average_cadence"":82.7,""average_heartrate"":156.9,""max_heartrate"":162,""lap_index"":4,""split"":4,""pace_zone"":0},{""id"":13427272792,""resource_state"":2,""name"":""Lap 5"",""activity"":{""id"":4099478701,""resource_state"":1},""athlete"":{""id"":17349694,""resource_state"":1},""elapsed_time"":321,""moving_time"":321,""start_date"":""2020-09-23T00:14:36Z"",""start_date_local"":""2020-09-22T20:14:36Z"",""distance"":1000,""start_index"":311,""end_index"":385,""total_elevation_gain"":2,""average_speed"":3.12,""max_speed"":4.4,""average_cadence"":80.9,""average_heartrate"":156.4,""max_heartrate"":162,""lap_index"":5,""split"":5,""pace_zone"":0},{""id"":13427272793,""resource_state"":2,""name"":""Lap 6"",""activity"":{""id"":4099478701,""resource_state"":1},""athlete"":{""id"":17349694,""resource_state"":1},""elapsed_time"":5,""moving_time"":5,""start_date"":""2020-09-23T00:19:55Z"",""start_date_local"":""2020-09-22T20:19:55Z"",""distance"":15.81,""start_index"":386,""end_index"":387,""total_elevation_gain"":0,""average_speed"":3.16,""max_speed"":2.8,""average_cadence"":80,""average_heartrate"":151,""max_heartrate"":152,""lap_index"":6,""split"":6,""pace_zone"":0}]","[{""id"":8561490655,""resource_state"":2,""name"":""400m"",""activity"":{""id"":4099478701,""resource_state"":1},""athlete"":{""id"":17349694,""resource_state"":1},""elapsed_time"":102,""moving_time"":103,""start_date"":""2020-09-23T00:09:51Z"",""start_date_local"":""2020-09-22T20:09:51Z"",""distance"":400,""start_index"":239,""end_index"":270,""pr_rank"":null,""achievements"":[]},{""id"":8561490656,""resource_state"":2,""name"":""1/2 mile"",""activity"":{""id"":4099478701,""resource_state"":1},""athlete"":{""id"":17349694,""resource_state"":1},""elapsed_time"":212,""moving_time"":213,""start_date"":""2020-09-23T00:09:55Z"",""start_date_local"":""2020-09-22T20:09:55Z"",""distance"":805,""start_index"":241,""end_index"":298,""pr_rank"":null,""achievements"":[]},{""id"":8561490657,""resource_state"":2,""name"":""1k"",""activity"":{""id"":4099478701,""resource_state"":1},""athlete"":{""id"":17349694,""resource_state"":1},""elapsed_time"":270,""moving_time"":271,""start_date"":""2020-09-23T00:08:49Z"",""start_date_local"":""2020-09-22T20:08:49Z"",""distance"":1000,""start_index"":223,""end_index"":296,""pr_rank"":null,""achievements"":[]},{""id"":8561490658,""resource_state"":2,""name"":""1 mile"",""activity"":{""id"":4099478701,""resource_state"":1},""athlete"":{""id"":17349694,""resource_state"":1},""elapsed_time"":450,""moving_time"":451,""start_date"":""2020-09-23T00:08:44Z"",""start_date_local"":""2020-09-22T20:08:44Z"",""distance"":1609,""start_index"":222,""end_index"":337,""pr_rank"":null,""achievements"":[]},{""id"":8561490659,""resource_state"":2,""name"":""2 mile"",""activity"":{""id"":4099478701,""resource_state"":1},""athlete"":{""id"":17349694,""resource_state"":1},""elapsed_time"":999,""moving_time"":1001,""start_date"":""2020-09-23T00:01:31Z"",""start_date_local"":""2020-09-22T20:01:31Z"",""distance"":3219,""start_index"":131,""end_index"":361,""pr_rank"":null,""achievements"":[]},{""id"":8561490660,""resource_state"":2,""name"":""5k"",""activity"":{""id"":4099478701,""resource_state"":1},""athlete"":{""id"":17349694,""resource_state"":1},""elapsed_time"":1624,""moving_time"":1625,""start_date"":""2020-09-22T23:52:48Z"",""start_date_local"":""2020-09-22T19:52:48Z"",""distance"":5000,""start_index"":1,""end_index"":385,""pr_rank"":null,""achievements"":[]}]","{""id"":""g6838775"",""primary"":false,""name"":""Nike Zoom Fly 3"",""resource_state"":2,""distance"":325358}","{""primary"":null,""count"":0}",Garmin vívoactive 3,02b47b1b39305f5cc20e66f26eb281afd4d67ab9,"{""effort_count"":8,""average_speed"":3.351249405255154,""min_average_speed"":3.073406743068321,""mid_average_speed"":3.273651194484914,""max_average_speed"":3.5018076371173468,""pr_rank"":null,""frequency_milestone"":null,""trend"":{""speeds"":[3.3322985726930674,3.343949154204556,3.367735042194008,3.443130363819599,3.358547487715607],""current_activity_index"":4,""min_speed"":3.073406743068321,""mid_speed"":3.273651194484914,""max_speed"":3.5018076371173468,""direction"":-1},""resource_state"":2}","[""heartrate"",""pace""]"
