resource_state,athlete,name,distance,moving_time,elapsed_time,total_elevation_gain,type,workout_type,id,external_id,upload_id,start_date,start_date_local,timezone,utc_offset,start_latlng,end_latlng,location_city,location_state,location_country,start_latitude,start_longitude,achievement_count,kudos_count,comment_count,athlete_count,photo_count,map,trainer,commute,manual,private,visibility,flagged,gear_id,from_accepted_tag,upload_id_str,average_speed,max_speed,average_cadence,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,pr_count,total_photo_count,has_kudoed,suffer_score,description,calories,perceived_exertion,prefer_perceived_exertion,segment_efforts,splits_metric,splits_standard,laps,best_efforts,gear,photos,device_name,embed_token,similar_activities,available_zones
3,"{""id"":5108599,""resource_state"":1}",Morning Run,9922.5,3423,3561,53.8,Run,,3973349988,garmin_push_5448229698,4253224306,2020-08-27T13:32:53Z,2020-08-27T09:32:53Z,(GMT-05:00) America/Toronto,-14400,"[43.486248,-80.508742]","[43.48595,-80.507609]",,,Canada,43.486248,-80.508742,0,4,0,1,0,"{""id"":""a3973349988"",""polyline"":""_llhGtjkjNAh@FZf@x@TXGx@FlAJl@Xt@LLd@XVDnALtBDdA^zAlAnBjB`@ZVLf@Fj@E`@Q~@w@TMp@Er@nA^x@t@dBhA~CVh@D@`@OdDUf@GhAE`BClD[jACnCU`@UlBaDxAqAv@e@b@Ob@If@?XH`@VR`@Sj@Nh@Fr@?t@Pj@\\d@hAbAbCrC^H\\?RV`AZRd@Zd@|@~ALn@j@xAl@tARp@R|@Xl@r@fAR`@Xb@^Xf@Hd@GfA_@^IfAKp@@lANb@NlADfAPlA`@b@V`@P|@E\\^d@Mb@Qf@?b@Hx@D@hBDnBXlDVfCDp@EH?RPzA?n@LjADfABbAEv@o@jC\\|@D`@UF[h@]bC]dBg@bDIr@EfBUbBEv@Qr@Kr@]f@cA|@o@fA[b@kCjC}AjBuAfBmCrDo@n@Bp@`@v@Yb@K\\aA|AS`@[|@y@rAi@dAk@~A_BfDYh@[\\c@Q_@W[a@uAoBWk@Qo@IMa@NMAQgAYaAa@eBe@_B[_BOe@UcAg@uAB[@_@KMCMAk@Eq@KEKo@Oi@q@u@YeAKUwA{Eq@{CWi@i@yAOm@SgAGaAc@_BMUSk@sAiFy@gCq@gEiBeGg@aCY_AMs@}@}CQaAi@aBq@gCUiA}CaKWk@a@wAm@v@e@Zc@NaBnAkAp@y@PsBLoA@g@Fc@Ls@h@WCc@R]`@_@Ze@x@k@r@aAfAQJKGw@}A]a@c@]c@S[IkAQUAME?Kr@mA?u@CUcAwD?cAHs@@kBKsADy@Cs@Ms@BYFIb@@fAf@`@L`@D^JOpAPn@Zp@j@v@d@j@BCWc@_@]{@gASq@Lm@jAsBm@oA]e@]_@u@i@gA[i@Wa@U}@}@w@gA[w@k@_C?YL]l@}@^aAHy@QcA?c@COUg@Qm@HiAPm@Vg@To@p@uA^aBRo@Ve@`@{ADg@H]Za@ZO^I^OZ@r@f@Td@j@vAl@rAl@|BBVa@\\g@@QGgC}Ae@Ic@Dc@N_@\\O^_@pA"",""resource_state"":3,""summary_polyline"":""yclhGvxkjNtBDdA^zAlAnBjB`@ZVLf@Fj@E`@Q~@w@TMp@Er@nA^x@t@dBhA~CVh@D@`@OdDUf@GhAE`BClD[jACnCU`@UlBaDxAqAv@e@b@Ob@If@?XH`@VR`@Sj@Nh@Fr@?t@Pj@\\d@hAbAbCrC^H\\?RV`AZRd@Zd@|@~ALn@j@xAl@tARp@R|@Xl@r@fAR`@Xb@^Xf@Hd@GfA_@^IfAKp@@lANb@NlADfAPlA`@b@V`@P|@E\\^d@Mb@Qf@?b@Hx@D@hBDnBXlDVfCDp@EH?RPzA?n@LjADfABbAEv@o@jC\\|@D`@UF[h@]bC]dBg@bDIr@EfBUbBEv@Qr@Kr@]f@cA|@o@fA[b@kCjC}AjBuAfBmCrDo@n@Bp@`@v@Yb@K\\aA|AS`@[|@y@rAi@dAk@~A_BfDYh@[\\c@Q_@W[a@uAoBWk@Qo@IMa@NMAQgAYaAa@eBe@_B[_BOe@UcAg@uAB[@_@KMCMAk@Eq@KEKo@Oi@q@u@YeAKUwA{Eq@{CWi@i@yAOm@SgAGaAc@_BMUSk@sAiFy@gCq@gEiBeGg@aCY_AMs@}@}CQaAi@aBq@gCUiA}CaKWk@a@wAm@v@e@Zc@NaBnAkAp@y@PsBLoA@g@Fc@Ls@h@WCc@R]`@_@Ze@x@k@r@aAfAQJKGw@}A]a@c@]c@S[IkAQUAME?Kr@mA?u@CUcAwD?cAHs@@kBKsADy@Cs@Ms@BYFIb@@fAf@`@L`@D^JOpAPn@Zp@j@v@d@j@BCWc@_@]{@gASq@Lm@jAsBm@oA]e@]_@u@i@gA[i@Wa@U}@}@w@gA[w@[mA""}",,,,,followers_only,,g6705932,,4253224306,2.899,4.5,85.6,1,162.2,184,,1,341.8,314.9,0,0,,73,,572,,,"[{""id"":2734076653760697300,""resource_state"":2,""name"":""Laurel Trail / Weber -> Bridgeport"",""activity"":{""id"":3973349988,""resource_state"":1},""athlete"":{""id"":5108599,""resource_state"":1},""elapsed_time"":164,""moving_time"":162,""start_date"":""2020-08-27T13:44:32Z"",""start_date_local"":""2020-08-27T09:44:32Z"",""distance"":523.3,""start_index"":137,""end_index"":166,""average_cadence"":89.6,""average_heartrate"":153.2,""max_heartrate"":157,""segment"":{""id"":10862021,""resource_state"":2,""name"":""Laurel Trail / Weber -> Bridgeport"",""activity_type"":""Run"",""distance"":523.3,""average_grade"":0.1,""maximum_grade"":3.4,""elevation_high"":305.4,""elevation_low"":303.8,""start_latlng"":[43.471747,-80.514979],""end_latlng"":[43.468396,-80.518363],""elevation_profile"":null,""start_latitude"":43.471747,""start_longitude"":-80.514979,""end_latitude"":43.468396,""end_longitude"":-80.518363,""climb_category"":0,""city"":""Waterloo"",""state"":""Ontario"",""country"":""Canada"",""private"":false,""hazardous"":false,""starred"":false},""pr_rank"":null,""achievements"":[],""kom_rank"":null,""hidden"":false},{""id"":2734076653762965500,""resource_state"":2,""name"":""Laurel Trail / Bridgeport -> Peppler"",""activity"":{""id"":3973349988,""resource_state"":1},""athlete"":{""id"":5108599,""resource_state"":1},""elapsed_time"":69,""moving_time"":69,""start_date"":""2020-08-27T13:47:36Z"",""start_date_local"":""2020-08-27T09:47:36Z"",""distance"":241.4,""start_index"":168,""end_index"":179,""average_cadence"":91.3,""average_heartrate"":154.4,""max_heartrate"":157,""segment"":{""id"":13383006,""resource_state"":2,""name"":""Laurel Trail / Bridgeport -> Peppler"",""activity_type"":""Run"",""distance"":241.4,""average_grade"":0.5,""maximum_grade"":1.4,""elevation_high"":325,""elevation_low"":323.4,""start_latlng"":[43.468205,-80.518394],""end_latlng"":[43.466119,-80.519032],""elevation_profile"":null,""start_latitude"":43.468205,""start_longitude"":-80.518394,""end_latitude"":43.466119,""end_longitude"":-80.519032,""climb_category"":0,""city"":""Waterloo"",""state"":""Ontario"",""country"":""Canada"",""private"":false,""hazardous"":false,""starred"":false},""pr_rank"":null,""achievements"":[],""kom_rank"":null,""hidden"":false},{""id"":2734076653766719500,""resource_state"":2,""name"":""Perimeter Institute to University"",""activity"":{""id"":3973349988,""resource_state"":1},""athlete"":{""id"":5108599,""resource_state"":1},""elapsed_time"":398,""moving_time"":398,""start_date"":""2020-08-27T13:53:51Z"",""start_date_local"":""2020-08-27T09:53:51Z"",""distance"":1025.2,""start_index"":240,""end_index"":304,""average_cadence"":80.7,""average_heartrate"":170.1,""max_heartrate"":180,""segment"":{""id"":6941935,""resource_state"":2,""name"":""Perimeter Institute to University"",""activity_type"":""Run"",""distance"":1025.2,""average_grade"":0.7,""maximum_grade"":5.6,""elevation_high"":335.3,""elevation_low"":326.1,""start_latlng"":[43.465034,-80.528226],""end_latlng"":[43.470638,-80.537742],""elevation_profile"":null,""start_latitude"":43.465034,""start_longitude"":-80.528226,""end_latitude"":43.470638,""end_longitude"":-80.537742,""climb_category"":0,""city"":""Waterloo"",""state"":""ON"",""country"":""Canada"",""private"":false,""hazardous"":false,""starred"":false},""pr_rank"":null,""achievements"":[],""kom_rank"":null,""hidden"":false},{""id"":2734076653759641600,""resource_state"":2,""name"":""1/2 PI to University"",""activity"":{""id"":3973349988,""resource_state"":1},""athlete"":{""id"":5108599,""resource_state"":1},""elapsed_time"":161,""moving_time"":161,""start_date"":""2020-08-27T13:54:19Z"",""start_date_local"":""2020-08-27T09:54:19Z"",""distance"":505.9,""start_index"":244,""end_index"":269,""average_cadence"":89.7,""average_heartrate"":177.2,""max_heartrate"":180,""segment"":{""id"":10296794,""resource_state"":2,""name"":""1/2 PI to University"",""activity_type"":""Run"",""distance"":505.9,""average_grade"":0.4,""maximum_grade"":5.2,""elevation_high"":336,""elevation_low"":332,""start_latlng"":[43.465166,-80.529042],""end_latlng"":[43.468365,-80.533372],""elevation_profile"":null,""start_latitude"":43.465166,""start_longitude"":-80.529042,""end_latitude"":43.468365,""end_longitude"":-80.533372,""climb_category"":0,""city"":""Waterloo"",""state"":""Ontario"",""country"":""Canada"",""private"":false,""hazardous"":false,""starred"":false},""pr_rank"":null,""achievements"":[],""kom_rank"":null,""hidden"":false}]","[{""distance"":1000.5,""elapsed_time"":331,""elevation_difference"":-7.5,""moving_time"":331,""split"":1,""average_speed"":3.02,""average_grade_adjusted_speed"":2.99,""average_heartrate"":147.30153846153846,""pace_zone"":0},{""distance"":1001.9,""elapsed_time"":378,""elevation_difference"":0.2,""moving_time"":313,""split"":2,""average_speed"":3.2,""average_grade_adjusted_speed"":3.2,""average_heartrate"":152.59485530546624,""pace_zone"":0},{""distance"":1000.4,""elapsed_time"":317,""elevation_difference"":3,""moving_time"":305,""split"":3,""average_speed"":3.28,""average_grade_adjusted_speed"":3.3,""average_heartrate"":155.6590163934426,""pace_zone"":0},{""distance"":998.2,""elapsed_time"":322,""elevation_difference"":4.3,""moving_time"":310,""split"":4,""average_speed"":3.22,""average_grade_adjusted_speed"":3.25,""average_heartrate"":175.51612903225808,""pace_zone"":0},{""distance"":1002.4,""elapsed_time"":388,""elevation_difference"":13.6,""moving_time"":388,""split"":5,""average_speed"":2.58,""average_grade_adjusted_speed"":2.68,""average_heartrate"":169.0077319587629,""pace_zone"":0},{""distance"":999.7,""elapsed_time"":411,""elevation_difference"":-15.4,""moving_time"":399,""split"":6,""average_speed"":2.51,""average_grade_adjusted_speed"":2.43,""average_heartrate"":156.12311557788945,""pace_zone"":0},{""distance"":997.5,""elapsed_time"":389,""elevation_difference"":-7.4,""moving_time"":351,""split"":7,""average_speed"":2.84,""average_grade_adjusted_speed"":2.81,""average_heartrate"":165.04848484848486,""pace_zone"":0},{""distance"":1000.7,""elapsed_time"":341,""elevation_difference"":-2.2,""moving_time"":341,""split"":8,""average_speed"":2.93,""average_grade_adjusted_speed"":2.98,""average_heartrate"":165.68035190615836,""pace_zone"":0},{""distance"":1000.1,""elapsed_time"":380,""elevation_difference"":1.9,""moving_time"":380,""split"":9,""average_speed"":2.63,""average_grade_adjusted_speed"":2.67,""average_heartrate"":166.1005291005291,""pace_zone"":0},{""distance"":921.1,""elapsed_time"":306,""elevation_difference"":6,""moving_time"":306,""split"":10,""average_speed"":3.01,""average_grade_adjusted_speed"":3.1,""average_heartrate"":168.2483660130719,""pace_zone"":0}]","[{""distance"":1614.8,""elapsed_time"":512,""elevation_difference"":-8.1,""moving_time"":512,""split"":1,""average_speed"":3.15,""average_grade_adjusted_speed"":3.13,""average_heartrate"":149.29841897233203,""pace_zone"":0},{""distance"":1609.7,""elapsed_time"":582,""elevation_difference"":4.5,""moving_time"":505,""split"":2,""average_speed"":3.19,""average_grade_adjusted_speed"":3.21,""average_heartrate"":156.63817097415506,""pace_zone"":0},{""distance"":1621.2,""elapsed_time"":591,""elevation_difference"":12.1,""moving_time"":579,""split"":3,""average_speed"":2.8,""average_grade_adjusted_speed"":2.85,""average_heartrate"":171.96545768566494,""pace_zone"":0},{""distance"":1609.9,""elapsed_time"":637,""elevation_difference"":-15.2,""moving_time"":587,""split"":4,""average_speed"":2.74,""average_grade_adjusted_speed"":2.71,""average_heartrate"":159.160409556314,""pace_zone"":0},{""distance"":1597.9,""elapsed_time"":571,""elevation_difference"":-5,""moving_time"":571,""split"":5,""average_speed"":2.8,""average_grade_adjusted_speed"":2.82,""average_heartrate"":166.20727272727274,""pace_zone"":0},{""distance"":1613.2,""elapsed_time"":587,""elevation_difference"":6.2,""moving_time"":587,""split"":6,""average_speed"":2.75,""average_grade_adjusted_speed"":2.8,""average_heartrate"":166.5145299145299,""pace_zone"":0},{""distance"":255.8,""elapsed_time"":83,""elevation_difference"":2,""moving_time"":83,""split"":7,""average_speed"":3.08,""average_grade_adjusted_speed"":3.22,""average_heartrate"":170.67469879518072,""pace_zone"":0}]","[{""id"":13036946216,""resource_state"":2,""name"":""Lap 1"",""activity"":{""id"":3973349988,""resource_state"":1},""athlete"":{""id"":5108599,""resource_state"":1},""elapsed_time"":330,""moving_time"":330,""start_date"":""2020-08-27T13:32:53Z"",""start_date_local"":""2020-08-27T09:32:53Z"",""distance"":1000,""start_index"":0,""end_index"":40,""total_elevation_gain"":15,""average_speed"":3.03,""max_speed"":3.7,""average_cadence"":90.6,""average_heartrate"":147.3,""max_heartrate"":155,""lap_index"":1,""split"":1,""pace_zone"":0},{""id"":13036946217,""resource_state"":2,""name"":""Lap 2"",""activity"":{""id"":3973349988,""resource_state"":1},""athlete"":{""id"":5108599,""resource_state"":1},""elapsed_time"":377,""moving_time"":312,""start_date"":""2020-08-27T13:38:31Z"",""start_date_local"":""2020-08-27T09:38:31Z"",""distance"":1000,""start_index"":41,""end_index"":103,""total_elevation_gain"":29,""average_speed"":3.21,""max_speed"":3.8,""average_cadence"":89.2,""average_heartrate"":152.7,""max_heartrate"":159,""lap_index"":2,""split"":2,""pace_zone"":0},{""id"":13036946218,""resource_state"":2,""name"":""Lap 3"",""activity"":{""id"":3973349988,""resource_state"":1},""athlete"":{""id"":5108599,""resource_state"":1},""elapsed_time"":317,""moving_time"":305,""start_date"":""2020-08-27T13:44:50Z"",""start_date_local"":""2020-08-27T09:44:50Z"",""distance"":1000,""start_index"":104,""end_index"":155,""total_elevation_gain"":46,""average_speed"":3.28,""max_speed"":4.5,""average_cadence"":90.1,""average_heartrate"":155.8,""max_heartrate"":164,""lap_index"":3,""split"":3,""pace_zone"":0},{""id"":13036946219,""resource_state"":2,""name"":""Lap 4"",""activity"":{""id"":3973349988,""resource_state"":1},""athlete"":{""id"":5108599,""resource_state"":1},""elapsed_time"":322,""moving_time"":310,""start_date"":""2020-08-27T13:50:06Z"",""start_date_local"":""2020-08-27T09:50:06Z"",""distance"":1000,""start_index"":156,""end_index"":218,""total_elevation_gain"":34,""average_speed"":3.23,""max_speed"":3.6,""average_cadence"":89.4,""average_heartrate"":175.8,""max_heartrate"":181,""lap_index"":4,""split"":4,""pace_zone"":0},{""id"":13036946220,""resource_state"":2,""name"":""Lap 5"",""activity"":{""id"":3973349988,""resource_state"":1},""athlete"":{""id"":5108599,""resource_state"":1},""elapsed_time"":387,""moving_time"":387,""start_date"":""2020-08-27T13:55:28Z"",""start_date_local"":""2020-08-27T09:55:28Z"",""distance"":1000,""start_index"":219,""end_index"":281,""total_elevation_gain"":24,""average_speed"":2.58,""max_speed"":3.4,""average_cadence"":79.9,""average_heartrate"":168.9,""max_heartrate"":179,""lap_index"":5,""split"":5,""pace_zone"":0},{""id"":13036946221,""resource_state"":2,""name"":""Lap 6"",""activity"":{""id"":3973349988,""resource_state"":1},""athlete"":{""id"":5108599,""resource_state"":1},""elapsed_time"":411,""moving_time"":398,""start_date"":""2020-08-27T14:01:55Z"",""start_date_local"":""2020-08-27T10:01:55Z"",""distance"":1000,""start_index"":282,""end_index"":359,""total_elevation_gain"":67,""average_speed"":2.51,""max_speed"":3.9,""average_cadence"":76.6,""average_heartrate"":155.8,""max_heartrate"":184,""lap_index"":6,""split"":6,""pace_zone"":0},{""id"":13036946222,""resource_state"":2,""name"":""Lap 7"",""activity"":{""id"":3973349988,""resource_state"":1},""athlete"":{""id"":5108599,""resource_state"":1},""elapsed_time"":389,""moving_time"":352,""start_date"":""2020-08-27T14:08:45Z"",""start_date_local"":""2020-08-27T10:08:45Z"",""distance"":1000,""start_index"":360,""end_index"":428,""total_elevation_gain"":22,""average_speed"":2.84,""max_speed"":3.8,""average_cadence"":85.4,""average_heartrate"":165.1,""max_heartrate"":175,""lap_index"":7,""split"":7,""pace_zone"":0},{""id"":13036946223,""resource_state"":2,""name"":""Lap 8"",""activity"":{""id"":3973349988,""resource_state"":1},""athlete"":{""id"":5108599,""resource_state"":1},""elapsed_time"":340,""moving_time"":340,""start_date"":""2020-08-27T14:15:10Z"",""start_date_local"":""2020-08-27T10:15:10Z"",""distance"":1000,""start_index"":429,""end_index"":494,""total_elevation_gain"":31,""average_speed"":2.94,""max_speed"":3.8,""average_cadence"":85.5,""average_heartrate"":165.7,""max_heartrate"":174,""lap_index"":8,""split"":8,""pace_zone"":0},{""id"":13036946224,""resource_state"":2,""name"":""Lap 9"",""activity"":{""id"":3973349988,""resource_state"":1},""athlete"":{""id"":5108599,""resource_state"":1},""elapsed_time"":379,""moving_time"":379,""start_date"":""2020-08-27T14:20:57Z"",""start_date_local"":""2020-08-27T10:20:57Z"",""distance"":1000,""start_index"":495,""end_index"":541,""total_elevation_gain"":44,""average_speed"":2.64,""max_speed"":4,""average_cadence"":84.3,""average_heartrate"":166.1,""max_heartrate"":175,""lap_index"":9,""split"":9,""pace_zone"":0},{""id"":13036946226,""resource_state"":2,""name"":""Lap 10"",""activity"":{""id"":3973349988,""resource_state"":1},""athlete"":{""id"":5108599,""resource_state"":1},""elapsed_time"":305,""moving_time"":305,""start_date"":""2020-08-27T14:27:12Z"",""start_date_local"":""2020-08-27T10:27:12Z"",""distance"":922.47,""start_index"":541,""end_index"":541,""total_elevation_gain"":38,""average_speed"":3.02,""max_speed"":3.4,""average_cadence"":88.9,""average_heartrate"":168.2,""max_heartrate"":174,""lap_index"":10,""split"":10,""pace_zone"":0}]","[{""id"":8324121581,""resource_state"":2,""name"":""400m"",""activity"":{""id"":3973349988,""resource_state"":1},""athlete"":{""id"":5108599,""resource_state"":1},""elapsed_time"":115,""moving_time"":116,""start_date"":""2020-08-27T13:39:19Z"",""start_date_local"":""2020-08-27T09:39:19Z"",""distance"":400,""start_index"":87,""end_index"":106,""pr_rank"":null,""achievements"":[]},{""id"":8324121582,""resource_state"":2,""name"":""1/2 mile"",""activity"":{""id"":3973349988,""resource_state"":1},""athlete"":{""id"":5108599,""resource_state"":1},""elapsed_time"":241,""moving_time"":243,""start_date"":""2020-08-27T13:37:16Z"",""start_date_local"":""2020-08-27T09:37:16Z"",""distance"":805,""start_index"":64,""end_index"":107,""pr_rank"":null,""achievements"":[]},{""id"":8324121583,""resource_state"":2,""name"":""1k"",""activity"":{""id"":3973349988,""resource_state"":1},""athlete"":{""id"":5108599,""resource_state"":1},""elapsed_time"":300,""moving_time"":301,""start_date"":""2020-08-27T13:36:54Z"",""start_date_local"":""2020-08-27T09:36:54Z"",""distance"":1000,""start_index"":60,""end_index"":113,""pr_rank"":null,""achievements"":[]},{""id"":8324121584,""resource_state"":2,""name"":""1 mile"",""activity"":{""id"":3973349988,""resource_state"":1},""athlete"":{""id"":5108599,""resource_state"":1},""elapsed_time"":492,""moving_time"":493,""start_date"":""2020-08-27T13:33:56Z"",""start_date_local"":""2020-08-27T09:33:56Z"",""distance"":1609,""start_index"":21,""end_index"":115,""pr_rank"":null,""achievements"":[]},{""id"":8324121585,""resource_state"":2,""name"":""2 mile"",""activity"":{""id"":3973349988,""resource_state"":1},""athlete"":{""id"":5108599,""resource_state"":1},""elapsed_time"":1072,""moving_time"":998,""start_date"":""2020-08-27T13:34:00Z"",""start_date_local"":""2020-08-27T09:34:00Z"",""distance"":3219,""start_index"":23,""end_index"":218,""pr_rank"":null,""achievements"":[]},{""id"":8324121586,""resource_state"":2,""name"":""5k"",""activity"":{""id"":3973349988,""resource_state"":1},""athlete"":{""id"":5108599,""resource_state"":1},""elapsed_time"":1716,""moving_time"":1630,""start_date"":""2020-08-27T13:33:56Z"",""start_date_local"":""2020-08-27T09:33:56Z"",""distance"":5000,""start_index"":21,""end_index"":328,""pr_rank"":null,""achievements"":[]}]","{""id"":""g6705932"",""primary"":false,""name"":""Brooks Ghost 13 Greys"",""resource_state"":2,""distance"":562546}","{""primary"":null,""count"":0}",Garmin Forerunner 735XT,ae0785f255496ffdd01cb222bdf5bc85c41cc8a2,"{""effort_count"":1,""average_speed"":2.8987730061349692,""min_average_speed"":2.8987730061349692,""mid_average_speed"":2.8987730061349692,""max_average_speed"":2.8987730061349692,""pr_rank"":null,""frequency_milestone"":null,""trend"":{""speeds"":[2.8987730061349692],""current_activity_index"":0,""min_speed"":2.8987730061349692,""mid_speed"":2.8987730061349692,""max_speed"":2.8987730061349692,""direction"":0},""resource_state"":2}","[""heartrate"",""pace""]"
