resource_state,athlete,name,distance,moving_time,elapsed_time,total_elevation_gain,type,workout_type,id,external_id,upload_id,start_date,start_date_local,timezone,utc_offset,start_latlng,end_latlng,location_city,location_state,location_country,start_latitude,start_longitude,achievement_count,kudos_count,comment_count,athlete_count,photo_count,map,trainer,commute,manual,private,visibility,flagged,gear_id,from_accepted_tag,upload_id_str,average_speed,max_speed,has_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,pr_count,total_photo_count,has_kudoed,description,calories,perceived_exertion,prefer_perceived_exertion,segment_efforts,splits_metric,splits_standard,laps,best_efforts,photos,device_name,embed_token,similar_activities,available_zones
3,"{""id"":68777098,""resource_state"":1}",Hard to be cold 🥶 in this fire 🔥 fit,3192.4,1021,1379,18,Run,0,4381466945,0FE05F5B-61B3-4477-BB5F-1C8B522163D5-activity.fit,4683115674,2020-11-23T21:13:25Z,2020-11-23T16:13:25Z,(GMT-05:00) America/Toronto,-18000,"[43.029298,-79.285764]","[43.029413,-79.28312]",,,,43.029298,-79.285764,4,3,0,1,0,"{""id"":""a4381466945"",""polyline"":""adseG`o|bNPEHEBK?GIYBSCSOIo@GCOMNAAE@EAw@?IEOFEC}@?UAE?KDK?_@GQDSESJUGGBEE[B[@a@G[?KCeABSCM?KE_@H_@AEA[F[@MCGBm@AIBc@COBECq@CYBcAGU@IDMEc@D}@EQFYEMBQEQ?QDCCG@ECMDECKAQHGEMCODGA]JYCY@GAKIMDKA]@SGS@GAI@MFK?OEo@JGA]@WAEBa@AEC[DKL_@@UCEDEAo@?OAWBQGIBU?GE]CCB_@C]BQIa@LKEg@BQDI?KGSDCCc@@ICUDq@AEIAQ@ECECYUg@DYC[@_AAU@QEO@s@Eo@Bg@C[Bq@Ca@Dc@GOEW?qACE?}EPe@@WLML?FBH?J@NEH@TGHFJ@TEJ@DCH?PFDHTK^@BDDZFBNAHBHCRFHCT@PEDDx@GHB|A?H@NGt@PNAL@^?ZDR?LQBFBCV@TEb@BJMZJLGRHNKD@HABDH?NEPBh@AVIF?ZH^Ix@BHDp@?DCPD^EDAJ?FCL@HC\\DvEBDEF@b@A@GH?DDPAD@H@ZGNBTADEPDb@@^Ab@FHALBZ@RC\\@LEZ?TEDBZb@RHLEL?\\IHFDCF@H?JIrDEh@@LCL@FCRFBF@h@IfBCA?FDR@PEP@FCH?`AC^DN?JCH@FEZ?d@ERBn@"",""resource_state"":3,""summary_polyline"":""adseG`o|bNPEHEBK?GIYBSCSOIo@GCOMNAAE@EAw@?IEOFEC}@?UAE?KDK?_@GQDSESJUGGBEE[B[@a@G[?KCeABSCM?KE_@H_@AEA[F[@MCGBm@AIBc@COBECq@CYBcAGU@IDMEc@D}@EQFYEMBQEQ?QDCCG@ECMDECKAQHGEMCODGA]JYCY@GAKIMDKA]@SGS@GAI@MFK?OEo@JGA]@WAEBa@AEC[DKL_@@UCEDEAo@?OAWBQGIBU?GE]CCB_@C]BQIa@LKEg@BQDI?KGSDCCc@@ICUDq@AEIAQ@ECECYUg@DYC[@_AAU@QEO@s@Eo@Bg@C[Bq@Ca@Dc@GOEW?qACE?}EPe@@WLML?FBH?J@NEH@TGHFJ@TEJ@DCH?PFDHTK^@BDDZFBNAHBHCRFHCT@PEDDx@GHB|A?H@NGt@PNAL@^?ZDR?LQBFBCV@TEb@BJMZJLGRHNKD@HABDH?NEPBh@AVIF?ZH^Ix@BHDp@?DCPD^EDAJ?FCL@HC\\DvEBDEF@b@A@GH?DDPAD@H@ZGNBTADEPDb@@^Ab@FHALBZ@RC\\@LEZ?TEDBZb@RHLEL?\\IHFDCF@H?JIrDEh@@LCL@FCRFBF@h@IfBCA?FDR@PEP@FCH?`AC^DN?JCH@FEZ?d@ERBn@""}",,,,,everyone,,,,4683115674,3.127,5.1,,,,212.7,191.7,0,2,,Cramping so hard rn I had like -9 litres of water today,0,3,,"[{""id"":2766070681457517000,""resource_state"":2,""name"":""Steve Bauer Trail - Port Robinson to Merritt"",""activity"":{""id"":4381466945,""resource_state"":1},""athlete"":{""id"":68777098,""resource_state"":1},""elapsed_time"":424,""moving_time"":286,""start_date"":""2020-11-23T21:25:42Z"",""start_date_local"":""2020-11-23T16:25:42Z"",""distance"":1012.92,""start_index"":624,""end_index"":914,""segment"":{""id"":3282798,""resource_state"":2,""name"":""Steve Bauer Trail - Port Robinson to Merritt"",""activity_type"":""Run"",""distance"":1012.92,""average_grade"":0,""maximum_grade"":0,""elevation_high"":null,""elevation_low"":null,""start_latlng"":[43.040518333,-79.280463333],""end_latlng"":[43.031516667,-79.280338333],""elevation_profile"":null,""start_latitude"":43.040518333,""start_longitude"":-79.280463333,""end_latitude"":43.031516667,""end_longitude"":-79.280338333,""climb_category"":0,""city"":""Pelham"",""state"":""ON"",""country"":""Canada"",""private"":false,""hazardous"":false,""starred"":false},""pr_rank"":2,""achievements"":[{""type_id"":3,""type"":""pr"",""rank"":2}],""hidden"":false}]","[{""distance"":1001.1,""elapsed_time"":321,""elevation_difference"":15.1,""moving_time"":316,""split"":1,""average_speed"":3.17,""average_grade_adjusted_speed"":3.31,""pace_zone"":0},{""distance"":999.5,""elapsed_time"":431,""elevation_difference"":-13.9,""moving_time"":327,""split"":2,""average_speed"":3.06,""average_grade_adjusted_speed"":2.99,""pace_zone"":0},{""distance"":1000.5,""elapsed_time"":581,""elevation_difference"":-3.7,""moving_time"":332,""split"":3,""average_speed"":3.01,""average_grade_adjusted_speed"":3,""pace_zone"":0},{""distance"":191.3,""elapsed_time"":46,""elevation_difference"":0.4,""moving_time"":46,""split"":4,""average_speed"":4.16,""average_grade_adjusted_speed"":4.17,""pace_zone"":0}]","[{""distance"":1611.8,""elapsed_time"":567,""elevation_difference"":8.8,""moving_time"":516,""split"":1,""average_speed"":3.12,""average_grade_adjusted_speed"":3.19,""pace_zone"":0},{""distance"":1580.6,""elapsed_time"":812,""elevation_difference"":-10.9,""moving_time"":505,""split"":2,""average_speed"":3.13,""average_grade_adjusted_speed"":3.1,""pace_zone"":0}]","[{""id"":14323930123,""resource_state"":2,""name"":""Lap 1"",""activity"":{""id"":4381466945,""resource_state"":1},""athlete"":{""id"":68777098,""resource_state"":1},""elapsed_time"":1379,""moving_time"":1021,""start_date"":""2020-11-23T21:13:25Z"",""start_date_local"":""2020-11-23T16:13:25Z"",""distance"":3192.43,""start_index"":0,""end_index"":1015,""total_elevation_gain"":18.1,""average_speed"":3.13,""max_speed"":5.1,""lap_index"":1,""split"":1,""pace_zone"":0}]","[{""id"":9139824711,""resource_state"":2,""name"":""400m"",""activity"":{""id"":4381466945,""resource_state"":1},""athlete"":{""id"":68777098,""resource_state"":1},""elapsed_time"":121,""moving_time"":121,""start_date"":""2020-11-23T21:13:45Z"",""start_date_local"":""2020-11-23T16:13:45Z"",""distance"":400,""start_index"":16,""end_index"":137,""pr_rank"":3,""achievements"":[{""type_id"":3,""type"":""pr"",""rank"":3}]},{""id"":9139824712,""resource_state"":2,""name"":""1/2 mile"",""activity"":{""id"":4381466945,""resource_state"":1},""athlete"":{""id"":68777098,""resource_state"":1},""elapsed_time"":250,""moving_time"":251,""start_date"":""2020-11-23T21:13:42Z"",""start_date_local"":""2020-11-23T16:13:42Z"",""distance"":805,""start_index"":13,""end_index"":263,""pr_rank"":2,""achievements"":[{""type_id"":3,""type"":""pr"",""rank"":2}]},{""id"":9139824713,""resource_state"":2,""name"":""1k"",""activity"":{""id"":4381466945,""resource_state"":1},""athlete"":{""id"":68777098,""resource_state"":1},""elapsed_time"":314,""moving_time"":315,""start_date"":""2020-11-23T21:13:45Z"",""start_date_local"":""2020-11-23T16:13:45Z"",""distance"":1000,""start_index"":16,""end_index"":329,""pr_rank"":2,""achievements"":[{""type_id"":3,""type"":""pr"",""rank"":2}]},{""id"":9139824714,""resource_state"":2,""name"":""1 mile"",""activity"":{""id"":4381466945,""resource_state"":1},""athlete"":{""id"":68777098,""resource_state"":1},""elapsed_time"":559,""moving_time"":514,""start_date"":""2020-11-23T21:13:43Z"",""start_date_local"":""2020-11-23T16:13:43Z"",""distance"":1609,""start_index"":14,""end_index"":523,""pr_rank"":null,""achievements"":[]}]","{""primary"":{""id"":null,""unique_id"":""86A68A8E-2E5F-4E06-A123-84E53F32F74A"",""urls"":{""100"":""https://dgtzuqphqg23d.cloudfront.net/VI54iJk_Qilgs7b7qRPqU-4WgUJDGxqyxBQrmNUzJfU-96x128.jpg"",""600"":""https://dgtzuqphqg23d.cloudfront.net/VI54iJk_Qilgs7b7qRPqU-4WgUJDGxqyxBQrmNUzJfU-576x768.jpg""},""source"":1},""use_primary_photo"":true,""count"":2}",Strava iPhone App,f83d051f5ea1470753186fec1bf40c6046643e62,"{""effort_count"":1,""average_speed"":3.126738396027179,""min_average_speed"":3.126738396027179,""mid_average_speed"":3.126738396027179,""max_average_speed"":3.126738396027179,""pr_rank"":null,""frequency_milestone"":null,""trend"":{""speeds"":[3.126738396027179],""current_activity_index"":0,""min_speed"":3.126738396027179,""mid_speed"":3.126738396027179,""max_speed"":3.126738396027179,""direction"":0},""resource_state"":2}",[]
