resource_state,athlete,name,distance,moving_time,elapsed_time,total_elevation_gain,type,workout_type,id,external_id,upload_id,start_date,start_date_local,timezone,utc_offset,start_latlng,end_latlng,location_city,location_state,location_country,start_latitude,start_longitude,achievement_count,kudos_count,comment_count,athlete_count,photo_count,map,trainer,commute,manual,private,visibility,flagged,gear_id,from_accepted_tag,upload_id_str,average_speed,max_speed,average_cadence,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,pr_count,total_photo_count,has_kudoed,suffer_score,description,calories,perceived_exertion,prefer_perceived_exertion,segment_efforts,splits_metric,splits_standard,laps,best_efforts,gear,photos,device_name,embed_token,similar_activities,available_zones
3,"{""id"":5108599,""resource_state"":1}",Morning Run,3852.9,1307,1312,56.1,Run,,3056686799,garmin_push_4495102833,3261891166,2020-01-30T14:37:00Z,2020-01-30T06:37:00Z,(GMT-08:00) America/Vancouver,-28800,"[49.263504,-123.132842]","[49.263451,-123.132236]",,,Canada,49.263504,-123.132842,0,0,0,1,0,"{""id"":""a3056686799"",""polyline"":""{wtkHhkpnVDDVbAFfB}@?mAPg@@kAAWB{@?e@Ag@EiA?s@LUp@Kj@Ql@m@vAiAjBUh@e@Vc@Fc@c@A{@]o@Us@IKk@Kc@SUg@b@gB?w@F{@Xi@^[To@?w@F]fAs@\\e@Lw@?QI{@Wm@u@_A_@I_@SC{@@}@Ks@Yg@Cy@Di@?{DCe@Ay@DwB?{DB_@Ts@\\a@Xe@Pe@Fy@?w@Ow@Y}@Um@Ig@@w@Ou@Us@y@eAOo@Cw@Hu@`@c@nAWXi@FUB{@@oDAsBe@gBEoBG{@@StBDh@Kx@FXEb@Qf@Ed@?\\F@BCCr@E|BB^Cd@@t@IjAFfAAhAINt@F|@AlGFh@\\tBDn@Uf@M|@B\\o@t@Up@l@rCHv@JtB@LSN@z@LrBDrB?x@Iz@C|@@x@Ur@C~@\\bDAx@SnDIx@B~@Bd@El@?bBIpBKx@PxB@h@InA"",""resource_state"":3,""summary_polyline"":""a{tkHlqpnVsB?WB{@?e@Ag@Ec@As@Be@JUp@Kj@Ql@m@vAiAjBUh@e@Vc@Fc@c@A{@]o@Us@IKk@Kc@SUg@b@gB?w@F{@Xi@^[To@?w@F]fAs@\\e@Lw@?QI{@Wm@u@_A_@I_@SC{@@}@Ks@Yg@Cy@Di@?{DCe@Ay@DwB?{DB_@Ts@\\a@Xe@Pe@Fy@?w@Ow@Y}@Um@Ig@@w@Ou@Us@y@eAOo@Cw@Hu@`@c@nAWXi@FUB{@@oDAsBe@gBEoBG{@@StBDh@Kx@FXEb@Qf@Ed@?\\F@BCCr@E|BB^Cd@@t@IjAFfAAhAINt@F|@AlGFh@\\tBDn@Uf@M|@B\\o@t@Up@l@rCHv@LbCSN@z@LrBDrB?x@Iz@C|@@x@Ur@C~@\\bDAx@SnDIx@B~@Bd@El@?bBIpB""}",,,,,everyone,,g5304594,,3261891166,2.948,6.1,91.3,1,145.4,158,,1,51.4,1.3,0,0,,7,,213,,,"[{""id"":75801011728,""resource_state"":2,""name"":""EVRC False Creek Horseshoe"",""activity"":{""id"":3056686799,""resource_state"":1},""athlete"":{""id"":5108599,""resource_state"":1},""elapsed_time"":54,""moving_time"":54,""start_date"":""2020-01-30T14:42:24Z"",""start_date_local"":""2020-01-30T06:42:24Z"",""distance"":178.4,""start_index"":71,""end_index"":81,""average_cadence"":93.1,""average_heartrate"":147.6,""max_heartrate"":150,""segment"":{""id"":10826414,""resource_state"":2,""name"":""EVRC False Creek Horseshoe"",""activity_type"":""Run"",""distance"":178.4,""average_grade"":-1.6,""maximum_grade"":5.9,""elevation_high"":14.6,""elevation_low"":8.3,""start_latlng"":[49.26774,-123.13243],""end_latlng"":[49.267609,-123.130722],""elevation_profile"":null,""start_latitude"":49.26774,""start_longitude"":-123.13243,""end_latitude"":49.267609,""end_longitude"":-123.130722,""climb_category"":0,""city"":""Vancouver"",""state"":""British Columbia"",""country"":""Canada"",""private"":false,""hazardous"":false,""starred"":false},""pr_rank"":null,""achievements"":[],""kom_rank"":null,""hidden"":false},{""id"":75801011738,""resource_state"":2,""name"":""Charleston Path East"",""activity"":{""id"":3056686799,""resource_state"":1},""athlete"":{""id"":5108599,""resource_state"":1},""elapsed_time"":180,""moving_time"":180,""start_date"":""2020-01-30T14:44:37Z"",""start_date_local"":""2020-01-30T06:44:37Z"",""distance"":581,""start_index"":97,""end_index"":127,""average_cadence"":91.4,""average_heartrate"":142.3,""max_heartrate"":147,""segment"":{""id"":18075442,""resource_state"":2,""name"":""Charleston Path East"",""activity_type"":""Run"",""distance"":581,""average_grade"":-0.2,""maximum_grade"":4,""elevation_high"":7.9,""elevation_low"":1.8,""start_latlng"":[49.268086,-123.127743],""end_latlng"":[49.268015,-123.121241],""elevation_profile"":null,""start_latitude"":49.268086,""start_longitude"":-123.127743,""end_latitude"":49.268015,""end_longitude"":-123.121241,""climb_category"":0,""city"":""Vancouver"",""state"":""British Columbia"",""country"":""Canada"",""private"":false,""hazardous"":false,""starred"":false},""pr_rank"":null,""achievements"":[],""kom_rank"":null,""hidden"":false},{""id"":75801011747,""resource_state"":2,""name"":""Charge them stairs!"",""activity"":{""id"":3056686799,""resource_state"":1},""athlete"":{""id"":5108599,""resource_state"":1},""elapsed_time"":34,""moving_time"":34,""start_date"":""2020-01-30T14:49:50Z"",""start_date_local"":""2020-01-30T06:49:50Z"",""distance"":64.7,""start_index"":148,""end_index"":153,""average_cadence"":88.5,""average_heartrate"":149.4,""max_heartrate"":151,""segment"":{""id"":8561287,""resource_state"":2,""name"":""Charge them stairs!"",""activity_type"":""Run"",""distance"":64.7,""average_grade"":4,""maximum_grade"":65.3,""elevation_high"":132,""elevation_low"":125,""start_latlng"":[49.266836,-123.117782],""end_latlng"":[49.266293,-123.117504],""elevation_profile"":null,""start_latitude"":49.266836,""start_longitude"":-123.117782,""end_latitude"":49.266293,""end_longitude"":-123.117504,""climb_category"":0,""city"":""Vancouver"",""state"":""British Columbia"",""country"":""Canada"",""private"":false,""hazardous"":false,""starred"":false},""pr_rank"":null,""achievements"":[],""kom_rank"":null,""hidden"":false},{""id"":75801011753,""resource_state"":2,""name"":""Ash Hill Climb - Part 1 (6th to Broadway)"",""activity"":{""id"":3056686799,""resource_state"":1},""athlete"":{""id"":5108599,""resource_state"":1},""elapsed_time"":89,""moving_time"":89,""start_date"":""2020-01-30T14:51:11Z"",""start_date_local"":""2020-01-30T06:51:11Z"",""distance"":256.7,""start_index"":161,""end_index"":174,""average_cadence"":89.4,""average_heartrate"":149.2,""max_heartrate"":155,""segment"":{""id"":10714446,""resource_state"":2,""name"":""Ash Hill Climb - Part 1 (6th to Broadway)"",""activity_type"":""Run"",""distance"":256.7,""average_grade"":6,""maximum_grade"":13.9,""elevation_high"":92.4,""elevation_low"":76.8,""start_latlng"":[49.265613,-123.117114],""end_latlng"":[49.263348,-123.117389],""elevation_profile"":null,""start_latitude"":49.265613,""start_longitude"":-123.117114,""end_latitude"":49.263348,""end_longitude"":-123.117389,""climb_category"":0,""city"":""Vancouver"",""state"":""British Columbia"",""country"":""Canada"",""private"":false,""hazardous"":false,""starred"":false},""pr_rank"":null,""achievements"":[],""kom_rank"":null,""hidden"":false}]","[{""distance"":1002.6,""elapsed_time"":337,""elevation_difference"":-47.2,""moving_time"":337,""split"":1,""average_speed"":2.98,""average_grade_adjusted_speed"":2.83,""average_heartrate"":143.0210843373494,""pace_zone"":0},{""distance"":997.7,""elapsed_time"":317,""elevation_difference"":1.1,""moving_time"":317,""split"":2,""average_speed"":3.15,""average_grade_adjusted_speed"":3.17,""average_heartrate"":142.66561514195584,""pace_zone"":0},{""distance"":1001.4,""elapsed_time"":377,""elevation_difference"":28.1,""moving_time"":372,""split"":3,""average_speed"":2.69,""average_grade_adjusted_speed"":2.98,""average_heartrate"":148.26780626780626,""pace_zone"":0},{""distance"":851.2,""elapsed_time"":283,""elevation_difference"":18.1,""moving_time"":283,""split"":4,""average_speed"":3.01,""average_grade_adjusted_speed"":3.2,""average_heartrate"":147.81272084805653,""pace_zone"":0}]","[{""distance"":1628,""elapsed_time"":535,""elevation_difference"":-47.2,""moving_time"":535,""split"":1,""average_speed"":3.04,""average_grade_adjusted_speed"":2.96,""average_heartrate"":142.55849056603773,""pace_zone"":0},{""distance"":1601,""elapsed_time"":572,""elevation_difference"":33.9,""moving_time"":567,""split"":2,""average_speed"":2.82,""average_grade_adjusted_speed"":3.05,""average_heartrate"":147.45421245421247,""pace_zone"":0},{""distance"":623.9,""elapsed_time"":207,""elevation_difference"":13.4,""moving_time"":207,""split"":3,""average_speed"":3.01,""average_grade_adjusted_speed"":3.2,""average_heartrate"":147.41545893719805,""pace_zone"":0}]","[{""id"":10148168716,""resource_state"":2,""name"":""Lap 1"",""activity"":{""id"":3056686799,""resource_state"":1},""athlete"":{""id"":5108599,""resource_state"":1},""elapsed_time"":335,""moving_time"":335,""start_date"":""2020-01-30T14:37:00Z"",""start_date_local"":""2020-01-30T06:37:00Z"",""distance"":1000,""start_index"":0,""end_index"":52,""total_elevation_gain"":4,""average_speed"":2.99,""max_speed"":6.1,""average_cadence"":93,""average_heartrate"":143,""max_heartrate"":153,""lap_index"":1,""split"":1,""pace_zone"":0},{""id"":10148168717,""resource_state"":2,""name"":""Lap 2"",""activity"":{""id"":3056686799,""resource_state"":1},""athlete"":{""id"":5108599,""resource_state"":1},""elapsed_time"":317,""moving_time"":317,""start_date"":""2020-01-30T14:42:44Z"",""start_date_local"":""2020-01-30T06:42:44Z"",""distance"":1000,""start_index"":53,""end_index"":108,""total_elevation_gain"":22,""average_speed"":3.15,""max_speed"":3.4,""average_cadence"":91.7,""average_heartrate"":142.5,""max_heartrate"":149,""lap_index"":2,""split"":2,""pace_zone"":0},{""id"":10148168719,""resource_state"":2,""name"":""Lap 3"",""activity"":{""id"":3056686799,""resource_state"":1},""athlete"":{""id"":5108599,""resource_state"":1},""elapsed_time"":376,""moving_time"":371,""start_date"":""2020-01-30T14:48:01Z"",""start_date_local"":""2020-01-30T06:48:01Z"",""distance"":1000,""start_index"":109,""end_index"":166,""total_elevation_gain"":95,""average_speed"":2.7,""max_speed"":3.8,""average_cadence"":90,""average_heartrate"":148.4,""max_heartrate"":158,""lap_index"":3,""split"":3,""pace_zone"":0},{""id"":10148168721,""resource_state"":2,""name"":""Lap 4"",""activity"":{""id"":3056686799,""resource_state"":1},""athlete"":{""id"":5108599,""resource_state"":1},""elapsed_time"":283,""moving_time"":283,""start_date"":""2020-01-30T14:54:19Z"",""start_date_local"":""2020-01-30T06:54:19Z"",""distance"":852.9,""start_index"":167,""end_index"":204,""total_elevation_gain"":106,""average_speed"":3.01,""max_speed"":4,""average_cadence"":90.6,""average_heartrate"":147.7,""max_heartrate"":153,""lap_index"":4,""split"":4,""pace_zone"":0}]","[{""id"":6491473295,""resource_state"":2,""name"":""400m"",""activity"":{""id"":3056686799,""resource_state"":1},""athlete"":{""id"":5108599,""resource_state"":1},""elapsed_time"":120,""moving_time"":121,""start_date"":""2020-01-30T14:37:37Z"",""start_date_local"":""2020-01-30T06:37:37Z"",""distance"":400,""start_index"":16,""end_index"":44,""pr_rank"":null,""achievements"":[]},{""id"":6491473297,""resource_state"":2,""name"":""1/2 mile"",""activity"":{""id"":3056686799,""resource_state"":1},""athlete"":{""id"":5108599,""resource_state"":1},""elapsed_time"":249,""moving_time"":252,""start_date"":""2020-01-30T14:41:36Z"",""start_date_local"":""2020-01-30T06:41:36Z"",""distance"":805,""start_index"":63,""end_index"":110,""pr_rank"":null,""achievements"":[]},{""id"":6491473300,""resource_state"":2,""name"":""1k"",""activity"":{""id"":3056686799,""resource_state"":1},""athlete"":{""id"":5108599,""resource_state"":1},""elapsed_time"":314,""moving_time"":315,""start_date"":""2020-01-30T14:41:23Z"",""start_date_local"":""2020-01-30T06:41:23Z"",""distance"":1000,""start_index"":61,""end_index"":118,""pr_rank"":null,""achievements"":[]},{""id"":6491473303,""resource_state"":2,""name"":""1 mile"",""activity"":{""id"":3056686799,""resource_state"":1},""athlete"":{""id"":5108599,""resource_state"":1},""elapsed_time"":506,""moving_time"":507,""start_date"":""2020-01-30T14:41:23Z"",""start_date_local"":""2020-01-30T06:41:23Z"",""distance"":1609,""start_index"":61,""end_index"":148,""pr_rank"":null,""achievements"":[]},{""id"":6491473305,""resource_state"":2,""name"":""2 mile"",""activity"":{""id"":3056686799,""resource_state"":1},""athlete"":{""id"":5108599,""resource_state"":1},""elapsed_time"":1092,""moving_time"":1064,""start_date"":""2020-01-30T14:37:41Z"",""start_date_local"":""2020-01-30T06:37:41Z"",""distance"":3219,""start_index"":17,""end_index"":205,""pr_rank"":null,""achievements"":[]}]","{""id"":""g5304594"",""primary"":false,""name"":""Brooks Ghost 12 Teal"",""resource_state"":2,""distance"":504047}","{""primary"":null,""count"":0}",Garmin Forerunner 735XT,3be2e174aa5cae028ad79929ebc03c1afc78faa4,"{""effort_count"":2,""average_speed"":2.109713030978547,""min_average_speed"":1.6701042946804776,""mid_average_speed"":2.1322188728054114,""max_average_speed"":2.947895870194147,""pr_rank"":1,""frequency_milestone"":null,""trend"":{""speeds"":[1.6701042946804776,2.1322188728054114],""current_activity_index"":1,""min_speed"":1.6701042946804776,""mid_speed"":2.1322188728054114,""max_speed"":2.947895870194147,""direction"":1},""resource_state"":2}","[""heartrate"",""pace""]"
