resource_state,athlete,name,distance,moving_time,elapsed_time,total_elevation_gain,type,id,external_id,upload_id,start_date,start_date_local,timezone,utc_offset,start_latlng,end_latlng,location_city,location_state,location_country,start_latitude,start_longitude,achievement_count,kudos_count,comment_count,athlete_count,photo_count,map,trainer,commute,manual,private,visibility,flagged,gear_id,from_accepted_tag,upload_id_str,average_speed,max_speed,average_cadence,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,pr_count,total_photo_count,has_kudoed,suffer_score,description,calories,perceived_exertion,prefer_perceived_exertion,segment_efforts,splits_metric,splits_standard,laps,photos,device_name,embed_token,available_zones
3,"{""id"":5108599,""resource_state"":1}",Morning Yoga,113.2,2299,2299,0,Yoga,3401644588,garmin_push_4885055898,3634338042,2020-05-05T12:41:03Z,2020-05-05T05:41:03Z,(GMT-08:00) America/Vancouver,-25200,,,,,Canada,,,0,1,0,1,0,"{""id"":""a3401644588"",""polyline"":"""",""resource_state"":3}",1,,,,everyone,,,,3634338042,0.049,0.6,58,1,80.2,124,,1,0,0,,3,,88,,,[],"[{""distance"":113.2,""elapsed_time"":2299,""elevation_difference"":null,""moving_time"":1997,""split"":1,""average_speed"":0.05,""average_grade_adjusted_speed"":null,""average_heartrate"":80.23705959112658,""pace_zone"":0}]","[{""distance"":113.2,""elapsed_time"":2299,""elevation_difference"":null,""moving_time"":1997,""split"":1,""average_speed"":0.05,""average_grade_adjusted_speed"":null,""average_heartrate"":80.23705959112658,""pace_zone"":0}]","[{""id"":11313531297,""resource_state"":2,""name"":""Lap 1"",""activity"":{""id"":3401644588,""resource_state"":1},""athlete"":{""id"":5108599,""resource_state"":1},""elapsed_time"":2298,""moving_time"":1996,""start_date"":""2020-05-05T12:41:03Z"",""start_date_local"":""2020-05-05T05:41:03Z"",""distance"":113.19,""start_index"":0,""end_index"":263,""total_elevation_gain"":0,""average_speed"":0.05,""max_speed"":0.6,""average_cadence"":58,""average_heartrate"":80.2,""max_heartrate"":124,""lap_index"":1,""split"":1}]","{""primary"":null,""count"":0}",Garmin Forerunner 735XT,6e152d2ef97284b787095d2932519db8c9559ad8,"[""heartrate""]"
